Class,Order,Family,Genus,Scientific_name
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_holbrooki
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_knoblochi
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_mexicana
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_micropholis
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_nigra
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_polyzona
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_pyromelana
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_ruthveni
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_splendida
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_triangulum
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_webbi
Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis_zonata
Reptilia,Squamata,Lamprophiidae,Lamprophis,Lamprophis_abyssinicus
Reptilia,Squamata,Lamprophiidae,Lamprophis,Lamprophis_aurora
Reptilia,Squamata,Lamprophiidae,Lamprophis,Lamprophis_erlangeri
Reptilia,Squamata,Lamprophiidae,Lamprophis,Lamprophis_fiskii
Reptilia,Squamata,Lamprophiidae,Lamprophis,Lamprophis_fuscus
Reptilia,Squamata,Lamprophiidae,Lamprophis,Lamprophis_geometricus
Reptilia,Squamata,Lamprophiidae,Lamprophis,Lamprophis_guttatus
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_adonis
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_amicula
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_caligula
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_coggeri
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_colossus
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_couperi
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_delicata
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_elongata
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_guichenoti
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_mirabilis
Reptilia,Squamata,Scincidae,Lampropholis,Lampropholis_robertsi
Reptilia,Squamata,Lamprophiidae,Langaha,Langaha_alluaudi
Reptilia,Squamata,Lamprophiidae,Langaha,Langaha_madagascariensis
Reptilia,Squamata,Lamprophiidae,Langaha,Langaha_pseudoalluaudi
Reptilia,Squamata,Scincidae,Lankascincus,Lankascincus_deignani
Reptilia,Squamata,Scincidae,Lankascincus,Lankascincus_deraniyagalae
Reptilia,Squamata,Scincidae,Lankascincus,Lankascincus_dorsicatenatus
Reptilia,Squamata,Scincidae,Lankascincus,Lankascincus_fallax
Reptilia,Squamata,Scincidae,Lankascincus,Lankascincus_gansi
Reptilia,Squamata,Scincidae,Lankascincus,Lankascincus_greeri
Reptilia,Squamata,Scincidae,Lankascincus,Lankascincus_munindradasai
Reptilia,Squamata,Scincidae,Lankascincus,Lankascincus_sripadensis
Reptilia,Squamata,Scincidae,Lankascincus,Lankascincus_taprobanensis
Reptilia,Squamata,Scincidae,Lankascincus,Lankascincus_taylori
Reptilia,Squamata,Lanthanotidae,Lanthanotus,Lanthanotus_borneensis
Reptilia,Squamata,Scincidae,Larutia,Larutia_larutensis
Reptilia,Squamata,Scincidae,Larutia,Larutia_miodactyla
Reptilia,Squamata,Scincidae,Larutia,Larutia_nubisilvicola
Reptilia,Squamata,Scincidae,Larutia,Larutia_penangensis
Reptilia,Squamata,Scincidae,Larutia,Larutia_puehensis
Reptilia,Squamata,Scincidae,Larutia,Larutia_seribuatensis
Reptilia,Squamata,Scincidae,Larutia,Larutia_sumatrensis
Reptilia,Squamata,Scincidae,Larutia,Larutia_trifasciata
Reptilia,Squamata,Lacertidae,Latastia,Latastia_boscai
Reptilia,Squamata,Lacertidae,Latastia,Latastia_caeruleopunctata
Reptilia,Squamata,NA,Latastia,Latastia_carinata
Reptilia,Squamata,Lacertidae,Latastia,Latastia_cherchii
Reptilia,Squamata,Lacertidae,Latastia,Latastia_doriai
Reptilia,Squamata,Lacertidae,Latastia,Latastia_johnstonii
Reptilia,Squamata,Lacertidae,Latastia,Latastia_longicaudata
Reptilia,Squamata,Lacertidae,Latastia,Latastia_ornata
Reptilia,Squamata,Lacertidae,Latastia,Latastia_siebenrocki
Reptilia,Squamata,Lacertidae,Latastia,Latastia_taylori
Reptilia,Squamata,Elapidae,Laticauda,Laticauda_colubrina
Reptilia,Squamata,Elapidae,Laticauda,Laticauda_crockeri
Reptilia,Squamata,Elapidae,Laticauda,Laticauda_frontalis
Reptilia,Squamata,Elapidae,Laticauda,Laticauda_guineai
Reptilia,Squamata,Elapidae,Laticauda,Laticauda_laticaudata
Reptilia,Squamata,Elapidae,Laticauda,Laticauda_saintgironsi
Reptilia,Squamata,Elapidae,Laticauda,Laticauda_schistorhynchus
Reptilia,Squamata,Elapidae,Laticauda,Laticauda_semifasciata
Reptilia,Squamata,Agamidae,Laudakia,Laudakia_agrorensis
Reptilia,Squamata,Agamidae,Laudakia,Laudakia_dayana
Reptilia,Squamata,Agamidae,Laudakia,Laudakia_melanura
Reptilia,Squamata,Agamidae,Laudakia,Laudakia_nupta
Reptilia,Squamata,Agamidae,Laudakia,Laudakia_nuristanica
Reptilia,Squamata,Agamidae,Laudakia,Laudakia_pakistanica
Reptilia,Squamata,Agamidae,Laudakia,Laudakia_papenfussi
Reptilia,Squamata,Agamidae,Laudakia,Laudakia_sacra
Reptilia,Squamata,Agamidae,Laudakia,Laudakia_tuberculata
Reptilia,Squamata,Agamidae,Laudakia,Laudakia_wui
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_anonymous
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_apertosulcus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_barahonensis
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_carinatus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_cubensis
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_cuneus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_endomychus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_eremitus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_etheridgei
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_greenwayi
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_herminieri
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_inaguae
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_jamaicensis
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_loxogrammus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_lunatus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_macropus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_melanochlorus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_onaneyi
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_partidus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_personatus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_pratensis
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_psammodromus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_punctatus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_raviceps
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_rhutidira
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_schreibersii
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_semilineatus
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_stictigaster
Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus_vinculum
Reptilia,Squamata,Lamprophiidae,Leioheterodon,Leioheterodon_geayi
Reptilia,Squamata,Lamprophiidae,Leioheterodon,Leioheterodon_madagascariensis
Reptilia,Squamata,Lamprophiidae,Leioheterodon,Leioheterodon_modestus
Reptilia,Squamata,Agamidae,Leiolepis,Leiolepis_belliana
Reptilia,Squamata,Agamidae,Leiolepis,Leiolepis_boehmei
Reptilia,Squamata,Agamidae,Leiolepis,Leiolepis_guentherpetersi
Reptilia,Squamata,Agamidae,Leiolepis,Leiolepis_guttata
Reptilia,Squamata,Agamidae,Leiolepis,Leiolepis_ngovantrii
Reptilia,Squamata,Agamidae,Leiolepis,Leiolepis_peguensis
Reptilia,Squamata,Agamidae,Leiolepis,Leiolepis_reevesii
Reptilia,Squamata,Agamidae,Leiolepis,Leiolepis_rubritaeniata
Reptilia,Squamata,Agamidae,Leiolepis,Leiolepis_triploida
Reptilia,Squamata,Scincidae,Leiolopisma,Leiolopisma_alazon
Reptilia,Squamata,Scincidae,Leiolopisma,Leiolopisma_ceciliae
Reptilia,Squamata,Scincidae,Leiolopisma,Leiolopisma_fasciolare
Reptilia,Squamata,Scincidae,Leiolopisma,Leiolopisma_mauritiana
Reptilia,Squamata,Scincidae,Leiolopisma,Leiolopisma_telfairii
Reptilia,Squamata,NA,Leiopython,Leiopython_meridionalis
Reptilia,Squamata,NA,Leiopython,Leiopython_montanus
Reptilia,Squamata,Leiosauridae,Leiosaurus,Leiosaurus_bellii
Reptilia,Squamata,Leiosauridae,Leiosaurus,Leiosaurus_catamarcensis
Reptilia,Squamata,Leiosauridae,Leiosaurus,Leiosaurus_jaguaris
Reptilia,Squamata,Leiosauridae,Leiosaurus,Leiosaurus_paronae
Reptilia,Squamata,Typhlopidae,Lemuriatyphlops,Lemuriatyphlops_domerguei
Reptilia,Squamata,Typhlopidae,Lemuriatyphlops,Lemuriatyphlops_microcephalus
Reptilia,Squamata,Typhlopidae,Lemuriatyphlops,Lemuriatyphlops_reuteri
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_buchwaldi
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_colombianus
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_conolepis
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_duolepis
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_festae
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_grandis
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_heyerorum
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_hoogmoedi
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_intermedius
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_microlepis
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_miyatai
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_montecanoensis
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_oxycephalus
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_peraccae
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_ruthveni
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_sanctaemartae
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_williamsi
Reptilia,Squamata,Sphaerodactylidae,Lepidoblepharis,Lepidoblepharis_xanthostigma
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_aureolineatus
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_balioburius
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_browni
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_buleli
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_christiani
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_euaensis
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_flaviocularis
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_gardineri
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_guppyi
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_herrei
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_intermedius
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_listeri
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_lombocensis
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_lugubris
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_magnus
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_manni
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_moestus
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_mutahi
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_novaeguineae
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_oligoporus
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_oortii
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_orientalis
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_paurolepis
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_planicaudus
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_pulcher
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_pumilus
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_ranauensis
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_shebae
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_tepukapili
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_vanuatuensis
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_woodfordi
Reptilia,Squamata,Gekkonidae,Lepidodactylus,Lepidodactylus_yami
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_chicoasensis
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_cuicateca
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_dontomasi
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_flavimaculatum
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_gaigeae
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_lineri
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_lipetzi
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_lowei
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_mayae
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_micropholis
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_occulor
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_pajapanensis
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_radula
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_reticulatum
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_smithii
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_sylvaticum
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_tarascae
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_tuxtlae
Reptilia,Squamata,Xantusiidae,Lepidophyma,Lepidophyma_zongolica
Reptilia,Squamata,Scincidae,Lepidothyris,Lepidothyris_fernandi
Reptilia,Squamata,Scincidae,Lepidothyris,Lepidothyris_hinkeli
Reptilia,Squamata,Scincidae,Lepidothyris,Lepidothyris_striatus
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_annectans
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_baturitensis
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_caparensis
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_ferreirai
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_guianense
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_hexalepis
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_ioanna
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_nanodactylus
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_osvaldoi
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_parietale
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_percarinatum
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_puk
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_rugiceps
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_scincoides
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_sinepollex
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_snethlageae
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma_southi
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_annulata
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_bakeri
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_frenata
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_maculata
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_nigrofasciata
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_polysticta
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_punctata
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_rubricata
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_septentrionalis
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_splendida
Reptilia,Squamata,Dipsadidae,Leptodeira,Leptodeira_uribei
Reptilia,Squamata,Colubridae,Leptodrymus,Leptodrymus_pulcherrimus
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_ahaetulla
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_coeruleodorsus
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_cupreus
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_depressirostris
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_diplotropis
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_haileyi
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_mexicanus
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_modestus
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_nebulosus
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_riveti
Reptilia,Squamata,Colubridae,Leptophis,Leptophis_stimsoni
Reptilia,Squamata,Scincidae,Leptoseps,Leptoseps_osellai
Reptilia,Squamata,Scincidae,Leptoseps,Leptoseps_poilani
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_aloysiisabaudiae
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_amieti
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_blochmanni
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_dewittei
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_dungeri
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_fuhni
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_graueri
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_hackarsi
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_hylophilus
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_ianthinoxantha
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_kilimensis
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_koutoui
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_luberoensis
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_meleagris
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_pauliani
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_rhodurus
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_rhomboidalis
Reptilia,Squamata,Scincidae,Leptosiaphos,Leptosiaphos_vigintiserierum
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_aethiopicus
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_conjunctus
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_distanti
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_emini
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_howelli
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_incognitus
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_jacobseni
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_kafubi
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_keniensis
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_latirostris
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_macrops
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_mbanjensis
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_merkeri
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_nigricans
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_nigroterminus
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_nursii
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_pembae
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_pitmani
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_pungwensis
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_scutifrons
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_sylvicolus
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_tanae
Reptilia,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops_telloi
Reptilia,Squamata,Colubridae,Lepturophis,Lepturophis_albofuscus
Reptilia,Squamata,Scincidae,Lerista,Lerista_aericeps
Reptilia,Squamata,Scincidae,Lerista,Lerista_allanae
Reptilia,Squamata,Scincidae,Lerista,Lerista_allochira
Reptilia,Squamata,Scincidae,Lerista,Lerista_ameles
Reptilia,Squamata,Scincidae,Lerista,Lerista_amicorum
Reptilia,Squamata,Scincidae,Lerista,Lerista_apoda
Reptilia,Squamata,Scincidae,Lerista,Lerista_arenicola
Reptilia,Squamata,Scincidae,Lerista,Lerista_axillaris
Reptilia,Squamata,Scincidae,Lerista,Lerista_baynesi
Reptilia,Squamata,Scincidae,Lerista,Lerista_bipes
Reptilia,Squamata,Scincidae,Lerista,Lerista_borealis
Reptilia,Squamata,Scincidae,Lerista,Lerista_bougainvillii
Reptilia,Squamata,Scincidae,Lerista,Lerista_bunglebungle
Reptilia,Squamata,Scincidae,Lerista,Lerista_carpentariae
Reptilia,Squamata,Scincidae,Lerista,Lerista_chalybura
Reptilia,Squamata,Scincidae,Lerista,Lerista_chordae
Reptilia,Squamata,Scincidae,Lerista,Lerista_christinae
Reptilia,Squamata,Scincidae,Lerista,Lerista_cinerea
Reptilia,Squamata,Scincidae,Lerista,Lerista_clara
Reptilia,Squamata,Scincidae,Lerista,Lerista_colliveri
Reptilia,Squamata,Scincidae,Lerista,Lerista_connivens
Reptilia,Squamata,Scincidae,Lerista,Lerista_desertorum
Reptilia,Squamata,Scincidae,Lerista,Lerista_distinguenda
Reptilia,Squamata,Scincidae,Lerista,Lerista_dorsalis
Reptilia,Squamata,Scincidae,Lerista,Lerista_edwardsae
Reptilia,Squamata,Scincidae,Lerista,Lerista_elegans
Reptilia,Squamata,Scincidae,Lerista,Lerista_elongata
Reptilia,Squamata,Scincidae,Lerista,Lerista_emmotti
Reptilia,Squamata,Scincidae,Lerista,Lerista_eupoda
Reptilia,Squamata,Scincidae,Lerista,Lerista_flammicauda
Reptilia,Squamata,Scincidae,Lerista,Lerista_fragilis
Reptilia,Squamata,Scincidae,Lerista,Lerista_frosti
Reptilia,Squamata,Scincidae,Lerista,Lerista_gascoynensis
Reptilia,Squamata,Scincidae,Lerista,Lerista_gerrardii
Reptilia,Squamata,Scincidae,Lerista,Lerista_greeri
Reptilia,Squamata,Scincidae,Lerista,Lerista_griffini
Reptilia,Squamata,Scincidae,Lerista,Lerista_haroldi
Reptilia,Squamata,Scincidae,Lerista,Lerista_humphriesi
Reptilia,Squamata,Scincidae,Lerista,Lerista_ingrami
Reptilia,Squamata,Scincidae,Lerista,Lerista_ips
Reptilia,Squamata,Scincidae,Lerista,Lerista_jacksoni
Reptilia,Squamata,Scincidae,Lerista,Lerista_kalumburu
Reptilia,Squamata,Scincidae,Lerista,Lerista_karlschmidti
Reptilia,Squamata,Scincidae,Lerista,Lerista_kendricki
Reptilia,Squamata,Scincidae,Lerista,Lerista_kennedyensis
Reptilia,Squamata,Scincidae,Lerista,Lerista_kingi
Reptilia,Squamata,Scincidae,Lerista,Lerista_labialis
Reptilia,Squamata,Scincidae,Lerista,Lerista_lineata
Reptilia,Squamata,Scincidae,Lerista,Lerista_lineopunctulata
Reptilia,Squamata,Scincidae,Lerista,Lerista_macropisthopus
Reptilia,Squamata,Scincidae,Lerista,Lerista_maculosa
Reptilia,Squamata,Scincidae,Lerista,Lerista_micra
Reptilia,Squamata,Scincidae,Lerista,Lerista_microtis
Reptilia,Squamata,Scincidae,Lerista,Lerista_muelleri
Reptilia,Squamata,Scincidae,Lerista,Lerista_neander
Reptilia,Squamata,Scincidae,Lerista,Lerista_nevinae
Reptilia,Squamata,Scincidae,Lerista,Lerista_nichollsi
Reptilia,Squamata,Scincidae,Lerista,Lerista_occulta
Reptilia,Squamata,Scincidae,Lerista,Lerista_onsloviana
Reptilia,Squamata,Scincidae,Lerista,Lerista_orientalis
Reptilia,Squamata,Scincidae,Lerista,Lerista_petersoni
Reptilia,Squamata,Scincidae,Lerista,Lerista_picturata
Reptilia,Squamata,Scincidae,Lerista,Lerista_planiventralis
Reptilia,Squamata,Scincidae,Lerista,Lerista_praefrontalis
Reptilia,Squamata,Scincidae,Lerista,Lerista_praepedita
Reptilia,Squamata,Scincidae,Lerista,Lerista_punctatovittata
Reptilia,Squamata,Scincidae,Lerista,Lerista_puncticauda
Reptilia,Squamata,Scincidae,Lerista,Lerista_quadrivincula
Reptilia,Squamata,Scincidae,Lerista,Lerista_rhodonoides
Reptilia,Squamata,Scincidae,Lerista,Lerista_robusta
Reptilia,Squamata,Scincidae,Lerista,Lerista_rochfordensis
Reptilia,Squamata,Scincidae,Lerista,Lerista_rolfei
Reptilia,Squamata,Scincidae,Lerista,Lerista_separanda
Reptilia,Squamata,Scincidae,Lerista,Lerista_simillima
Reptilia,Squamata,Scincidae,Lerista,Lerista_speciosa
